 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-05 0.100E-05 0.100E-05 0.100E-05
 0.100E-05 0.100E-05 0.100E-05 0.100E-05 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24 0.100E-24
 0.100E-24 0.100E-24
    1     0.000   100.000     0.000         2    30.000   100.000     0.000
    3    60.000   100.000     0.000         4    90.000   100.000     0.000
    5   120.000   100.000     0.000         6   140.000   100.000     0.000
    7   160.000   100.000     0.000         8   175.000   100.000     0.000
    9   190.000   100.000     0.000        10   205.000   100.000     0.000
   11   220.000   100.000     0.000        12   235.000   100.000     0.000
   13   250.000   100.000     0.000        14   265.000   100.000     0.000
   15   280.000   100.000     0.000        16   295.000   100.000     0.000
   17   310.000   100.000     0.000        18   325.000   100.000     0.000
   19   340.000   100.000     0.000        20   355.000   100.000     0.000
   21   370.000   100.000     0.000        22   385.000   100.000     0.000
   23   400.000   100.000     0.000        24   408.000   100.000     0.000
   25   416.000   100.000     0.000        26   424.000   100.000     0.000
   27   432.000   100.000     0.000        28   438.000   100.000     0.000
   29   444.000   100.000     0.000        30   450.000   100.000     0.000
   31   456.000   100.000     0.000        32   462.000   100.000     0.000
   33   468.000   100.000     0.000        34   474.000   100.000     0.000
   35   480.000   100.000     0.000        36   486.000   100.000     0.000
   37   492.000   100.000     0.000        38   494.000   100.000     0.000
   39   496.000   100.000     0.000        40   498.000   100.000     0.000
   41   500.000   100.000     0.000        42   502.000   100.000     0.000
   43   504.000   100.000     0.000        44   506.000   100.000     0.000
   45   508.000   100.000     0.000        46   514.000   100.000     0.000
   47   520.000   100.000     0.000        48   526.000   100.000     0.000
   49   532.000   100.000     0.000        50   538.000   100.000     0.000
   51   544.000   100.000     0.000        52   550.000   100.000     0.000
   53   556.000   100.000     0.000        54   562.000   100.000     0.000
   55   568.000   100.000     0.000        56   576.000   100.000     0.000
   57   584.000   100.000     0.000        58   592.000   100.000     0.000
   59   600.000   100.000     0.000        60   615.000   100.000     0.000
   61   630.000   100.000     0.000        62   645.000   100.000     0.000
   63   660.000   100.000     0.000        64   675.000   100.000     0.000
   65   690.000   100.000     0.000        66   705.000   100.000     0.000
   67   720.000   100.000     0.000        68   735.000   100.000     0.000
   69   750.000   100.000     0.000        70   765.000   100.000     0.000
   71   780.000   100.000     0.000        72   795.000   100.000     0.000
   73   810.000   100.000     0.000        74   825.000   100.000     0.000
   75   840.000   100.000     0.000        76   860.000   100.000     0.000
   77   880.000   100.000     0.000        78   910.000   100.000     0.000
   79   940.000   100.000     0.000        80   970.000   100.000     0.000
   81  1000.000   100.000     0.000        82     0.000    98.000    50.695
   83    60.000    98.000    50.696        84   120.000    98.000    50.700
   85   160.000    98.000    50.714        86   190.000    98.000    50.743
   87   220.000    98.000    50.812        88   250.000    98.000    50.992
   89   280.000    98.000    51.414        90   310.000    97.917    54.384
   91   340.000    97.667    62.105        92   370.000    97.500    67.626
   93   400.000    97.500    68.257        94   416.000    97.500    68.440
   95   432.000    97.500    68.548        96   444.000    97.500    68.601
   97   456.000    97.500    68.636        98   468.000    97.500    68.659
   99   480.000    97.500    68.674       100   492.000    97.500    68.681
  101   496.000    97.500    68.682       102   500.000    97.500    68.682
  103   504.000    97.500    68.682       104   508.000    97.500    68.681
  105   520.000    97.500    68.674       106   532.000    97.500    68.659
  107   544.000    97.500    68.636       108   556.000    97.500    68.601
  109   568.000    97.500    68.548       110   584.000    97.500    68.440
  111   600.000    97.500    68.257       112   630.000    97.500    67.626
  113   660.000    97.667    62.105       114   690.000    97.917    54.384
  115   720.000    98.000    51.414       116   750.000    98.000    50.992
  117   780.000    98.000    50.812       118   810.000    98.000    50.743
  119   840.000    98.000    50.714       120   880.000    98.000    50.700
  121   940.000    98.000    50.696       122  1000.000    98.000    50.695
  123     0.000    96.000    99.790       124    30.000    96.000    99.790
  125    60.000    96.000    99.791       126    90.000    96.000    99.794
  127   120.000    96.000    99.801       128   140.000    96.000    99.811
  129   160.000    96.000    99.828       130   175.000    96.000    99.850
  131   190.000    96.000    99.885       132   205.000    96.000    99.940
  133   220.000    96.000   100.026       134   235.000    96.000   100.161
  135   250.000    96.000   100.375       136   265.000    96.000   100.719
  137   280.000    96.000   101.253       138   295.000    96.000   101.978
  139   310.000    95.833   107.070       140   325.000    95.583   114.456
  141   340.000    95.333   121.996       142   355.000    95.083   129.580
  143   370.000    95.000   132.723       144   385.000    95.000   133.499
  145   400.000    95.000   134.027       146   408.000    95.000   134.224
  147   416.000    95.000   134.378       148   424.000    95.000   134.501
  149   432.000    95.000   134.598       150   438.000    95.000   134.655
  151   444.000    95.000   134.702       152   450.000    95.000   134.741
  153   456.000    95.000   134.773       154   462.000    95.000   134.799
  155   468.000    95.000   134.819       156   474.000    95.000   134.835
  157   480.000    95.000   134.847       158   486.000    95.000   134.856
  159   492.000    95.000   134.861       160   494.000    95.000   134.863
  161   496.000    95.000   134.863       162   498.000    95.000   134.864
  163   500.000    95.000   134.864       164   502.000    95.000   134.864
  165   504.000    95.000   134.863       166   506.000    95.000   134.863
  167   508.000    95.000   134.861       168   514.000    95.000   134.856
  169   520.000    95.000   134.847       170   526.000    95.000   134.835
  171   532.000    95.000   134.819       172   538.000    95.000   134.799
  173   544.000    95.000   134.773       174   550.000    95.000   134.741
  175   556.000    95.000   134.702       176   562.000    95.000   134.655
  177   568.000    95.000   134.598       178   576.000    95.000   134.501
  179   584.000    95.000   134.378       180   592.000    95.000   134.224
  181   600.000    95.000   134.027       182   615.000    95.000   133.499
  183   630.000    95.000   132.723       184   645.000    95.083   129.580
  185   660.000    95.333   121.996       186   675.000    95.583   114.456
  187   690.000    95.833   107.070       188   705.000    96.000   101.978
  189   720.000    96.000   101.253       190   735.000    96.000   100.719
  191   750.000    96.000   100.375       192   765.000    96.000   100.161
  193   780.000    96.000   100.026       194   795.000    96.000    99.940
  195   810.000    96.000    99.885       196   825.000    96.000    99.850
  197   840.000    96.000    99.828       198   860.000    96.000    99.811
  199   880.000    96.000    99.801       200   910.000    96.000    99.794
  201   940.000    96.000    99.791       202   970.000    96.000    99.790
  203  1000.000    96.000    99.790       204     0.000    94.000   147.285
  205    60.000    94.000   147.287       206   120.000    94.000   147.301
  207   160.000    94.000   147.342       208   190.000    94.000   147.427
  209   220.000    94.000   147.637       210   250.000    94.000   148.164
  211   280.000    94.000   149.460       212   310.000    93.750   157.976
  213   340.000    93.000   179.751       214   370.000    92.500   195.360
  215   400.000    92.500   197.291       216   416.000    92.500   197.823
  217   432.000    92.500   198.149       218   444.000    92.500   198.305
  219   456.000    92.500   198.411       220   468.000    92.500   198.480
  221   480.000    92.500   198.522       222   492.000    92.500   198.543
  223   496.000    92.500   198.546       224   500.000    92.500   198.547
  225   504.000    92.500   198.546       226   508.000    92.500   198.543
  227   520.000    92.500   198.522       228   532.000    92.500   198.480
  229   544.000    92.500   198.411       230   556.000    92.500   198.305
  231   568.000    92.500   198.149       232   584.000    92.500   197.823
  233   600.000    92.500   197.291       234   630.000    92.500   195.360
  235   660.000    93.000   179.751       236   690.000    93.750   157.976
  237   720.000    94.000   149.460       238   750.000    94.000   148.164
  239   780.000    94.000   147.637       240   810.000    94.000   147.427
  241   840.000    94.000   147.342       242   880.000    94.000   147.301
  243   940.000    94.000   147.287       244  1000.000    94.000   147.285
  245     0.000    92.000   193.180       246    30.000    92.000   193.180
  247    60.000    92.000   193.182       248    90.000    92.000   193.188
  249   120.000    92.000   193.202       250   140.000    92.000   193.221
  251   160.000    92.000   193.256       252   175.000    92.000   193.300
  253   190.000    92.000   193.369       254   205.000    92.000   193.477
  255   220.000    92.000   193.649       256   235.000    92.000   193.918
  257   250.000    92.000   194.342       258   265.000    92.000   195.023
  259   280.000    92.000   196.086       260   295.000    92.000   197.546
  261   310.000    91.667   207.180       262   325.000    91.167   221.107
  263   340.000    90.667   235.295       264   355.000    90.167   249.515
  265   370.000    90.000   255.478       266   385.000    90.000   257.026
  267   400.000    90.000   258.075       268   408.000    90.000   258.464
  269   416.000    90.000   258.769       270   424.000    90.000   259.014
  271   432.000    90.000   259.204       272   438.000    90.000   259.317
  273   444.000    90.000   259.410       274   450.000    90.000   259.487
  275   456.000    90.000   259.550       276   462.000    90.000   259.601
  277   468.000    90.000   259.641       278   474.000    90.000   259.673
  279   480.000    90.000   259.697       280   486.000    90.000   259.714
  281   492.000    90.000   259.725       282   494.000    90.000   259.727
  283   496.000    90.000   259.729       284   498.000    90.000   259.730
  285   500.000    90.000   259.730       286   502.000    90.000   259.730
  287   504.000    90.000   259.729       288   506.000    90.000   259.727
  289   508.000    90.000   259.725       290   514.000    90.000   259.714
  291   520.000    90.000   259.697       292   526.000    90.000   259.673
  293   532.000    90.000   259.641       294   538.000    90.000   259.601
  295   544.000    90.000   259.550       296   550.000    90.000   259.487
  297   556.000    90.000   259.410       298   562.000    90.000   259.317
  299   568.000    90.000   259.204       300   576.000    90.000   259.014
  301   584.000    90.000   258.769       302   592.000    90.000   258.464
  303   600.000    90.000   258.075       304   615.000    90.000   257.026
  305   630.000    90.000   255.478       306   645.000    90.167   249.515
  307   660.000    90.667   235.295       308   675.000    91.167   221.107
  309   690.000    91.667   207.180       310   705.000    92.000   197.546
  311   720.000    92.000   196.086       312   735.000    92.000   195.023
  313   750.000    92.000   194.342       314   765.000    92.000   193.918
  315   780.000    92.000   193.649       316   795.000    92.000   193.477
  317   810.000    92.000   193.369       318   825.000    92.000   193.300
  319   840.000    92.000   193.256       320   860.000    92.000   193.221
  321   880.000    92.000   193.202       322   910.000    92.000   193.188
  323   940.000    92.000   193.182       324   970.000    92.000   193.180
  325  1000.000    92.000   193.180       326     0.000    90.500   226.551
  327    60.000    90.500   226.554       328   120.000    90.500   226.577
  329   160.000    90.500   226.641       330   190.000    90.500   226.775
  331   220.000    90.500   227.104       332   250.000    90.500   227.933
  333   280.000    90.500   229.964       334   310.000    89.917   247.089
  335   340.000    88.167   292.468       336   370.000    87.000   324.420
  337   400.000    87.000   327.700       338   416.000    87.000   328.622
  339   432.000    87.000   329.173       340   444.000    87.000   329.440
  341   456.000    87.000   329.620       342   468.000    87.000   329.737
  343   480.000    87.000   329.809       344   492.000    87.000   329.845
  345   496.000    87.000   329.850       346   500.000    87.000   329.852
  347   504.000    87.000   329.850       348   508.000    87.000   329.845
  349   520.000    87.000   329.809       350   532.000    87.000   329.737
  351   544.000    87.000   329.620       352   556.000    87.000   329.440
  353   568.000    87.000   329.173       354   584.000    87.000   328.622
  355   600.000    87.000   327.700       356   630.000    87.000   324.420
  357   660.000    88.167   292.468       358   690.000    89.917   247.089
  359   720.000    90.500   229.964       360   750.000    90.500   227.933
  361   780.000    90.500   227.104       362   810.000    90.500   226.775
  363   840.000    90.500   226.641       364   880.000    90.500   226.577
  365   940.000    90.500   226.554       366  1000.000    90.500   226.551
  367     0.000    89.000   259.022       368    30.000    89.000   259.023
  369    60.000    89.000   259.026       370    90.000    89.000   259.033
  371   120.000    89.000   259.052       372   140.000    89.000   259.078
  373   160.000    89.000   259.126       374   175.000    89.000   259.185
  375   190.000    89.000   259.280       376   205.000    89.000   259.428
  377   220.000    89.000   259.662       378   235.000    89.000   260.028
  379   250.000    89.000   260.607       380   265.000    89.000   261.535
  381   280.000    89.000   262.991       382   295.000    89.000   265.008
  383   310.000    88.167   285.887       384   325.000    86.917   316.358
  385   340.000    85.667   347.061       386   355.000    84.417   377.574
  387   370.000    84.000   389.676       388   385.000    84.000   392.135
  389   400.000    84.000   393.784       390   408.000    84.000   394.396
  391   416.000    84.000   394.876       392   424.000    84.000   395.256
  393   432.000    84.000   395.553       394   438.000    84.000   395.730
  395   444.000    84.000   395.875       396   450.000    84.000   395.995
  397   456.000    84.000   396.094       398   462.000    84.000   396.173
  399   468.000    84.000   396.236       400   474.000    84.000   396.286
  401   480.000    84.000   396.323       402   486.000    84.000   396.350
  403   492.000    84.000   396.367       404   494.000    84.000   396.370
  405   496.000    84.000   396.373       406   498.000    84.000   396.374
  407   500.000    84.000   396.375       408   502.000    84.000   396.374
  409   504.000    84.000   396.373       410   506.000    84.000   396.370
  411   508.000    84.000   396.367       412   514.000    84.000   396.350
  413   520.000    84.000   396.323       414   526.000    84.000   396.286
  415   532.000    84.000   396.236       416   538.000    84.000   396.173
  417   544.000    84.000   396.094       418   550.000    84.000   395.995
  419   556.000    84.000   395.875       420   562.000    84.000   395.730
  421   568.000    84.000   395.553       422   576.000    84.000   395.256
  423   584.000    84.000   394.876       424   592.000    84.000   394.396
  425   600.000    84.000   393.784       426   615.000    84.000   392.135
  427   630.000    84.000   389.676       428   645.000    84.417   377.574
  429   660.000    85.667   347.061       430   675.000    86.917   316.358
  431   690.000    88.167   285.887       432   705.000    89.000   265.008
  433   720.000    89.000   262.991       434   735.000    89.000   261.535
  435   750.000    89.000   260.607       436   765.000    89.000   260.028
  437   780.000    89.000   259.662       438   795.000    89.000   259.428
  439   810.000    89.000   259.280       440   825.000    89.000   259.185
  441   840.000    89.000   259.126       442   860.000    89.000   259.078
  443   880.000    89.000   259.052       444   910.000    89.000   259.033
  445   940.000    89.000   259.026       446   970.000    89.000   259.023
  447  1000.000    89.000   259.022       448     0.000    87.000   300.917
  449    60.000    87.000   300.921       450   120.000    87.000   300.952
  451   160.000    87.000   301.038       452   190.000    87.000   301.219
  453   220.000    87.000   301.666       454   250.000    87.000   302.780
  455   280.000    87.000   305.564       456   310.000    86.083   330.374
  457   340.000    83.333   395.829       458   370.000    81.500   441.403
  459   400.000    81.500   446.098       460   416.000    81.500   447.355
  461   432.000    81.500   448.125       462   444.000    81.500   448.493
  463   456.000    81.500   448.742       464   468.000    81.500   448.905
  465   480.000    81.500   449.004       466   492.000    81.500   449.054
  467   496.000    81.500   449.060       468   500.000    81.500   449.063
  469   504.000    81.500   449.060       470   508.000    81.500   449.054
  471   520.000    81.500   449.004       472   532.000    81.500   448.905
  473   544.000    81.500   448.742       474   556.000    81.500   448.493
  475   568.000    81.500   448.125       476   584.000    81.500   447.355
  477   600.000    81.500   446.098       478   630.000    81.500   441.403
  479   660.000    83.333   395.829       480   690.000    86.083   330.374
  481   720.000    87.000   305.564       482   750.000    87.000   302.780
  483   780.000    87.000   301.666       484   810.000    87.000   301.219
  485   840.000    87.000   301.038       486   880.000    87.000   300.952
  487   940.000    87.000   300.921       488  1000.000    87.000   300.917
  489     0.000    85.000   341.212       490    30.000    85.000   341.213
  491    60.000    85.000   341.217       492    90.000    85.000   341.227
  493   120.000    85.000   341.252       494   140.000    85.000   341.287
  495   160.000    85.000   341.351       496   175.000    85.000   341.431
  497   190.000    85.000   341.557       498   205.000    85.000   341.756
  499   220.000    85.000   342.070       500   235.000    85.000   342.561
  501   250.000    85.000   343.339       502   265.000    85.000   344.583
  503   280.000    85.000   346.549       504   295.000    85.000   349.328
  505   310.000    84.000   373.153       506   325.000    82.500   407.676
  507   340.000    81.000   442.394       508   355.000    79.500   476.673
  509   370.000    79.000   490.631       510   385.000    79.000   493.824
  511   400.000    79.000   495.943       512   408.000    79.000   496.729
  513   416.000    79.000   497.343       514   424.000    79.000   497.827
  515   432.000    79.000   498.205       516   438.000    79.000   498.430
  517   444.000    79.000   498.616       518   450.000    79.000   498.769
  519   456.000    79.000   498.894       520   462.000    79.000   498.995
  521   468.000    79.000   499.076       522   474.000    79.000   499.139
  523   480.000    79.000   499.187       524   486.000    79.000   499.221
  525   492.000    79.000   499.242       526   494.000    79.000   499.247
  527   496.000    79.000   499.250       528   498.000    79.000   499.252
  529   500.000    79.000   499.252       530   502.000    79.000   499.252
  531   504.000    79.000   499.250       532   506.000    79.000   499.247
  533   508.000    79.000   499.242       534   514.000    79.000   499.221
  535   520.000    79.000   499.187       536   526.000    79.000   499.139
  537   532.000    79.000   499.076       538   538.000    79.000   498.995
  539   544.000    79.000   498.894       540   550.000    79.000   498.769
  541   556.000    79.000   498.616       542   562.000    79.000   498.430
  543   568.000    79.000   498.205       544   576.000    79.000   497.827
  545   584.000    79.000   497.343       546   592.000    79.000   496.729
  547   600.000    79.000   495.943       548   615.000    79.000   493.824
  549   630.000    79.000   490.631       550   645.000    79.500   476.673
  551   660.000    81.000   442.394       552   675.000    82.500   407.676
  553   690.000    84.000   373.153       554   705.000    85.000   349.328
  555   720.000    85.000   346.549       556   735.000    85.000   344.583
  557   750.000    85.000   343.339       558   765.000    85.000   342.561
  559   780.000    85.000   342.070       560   795.000    85.000   341.756
  561   810.000    85.000   341.557       562   825.000    85.000   341.431
  563   840.000    85.000   341.351       564   860.000    85.000   341.287
  565   880.000    85.000   341.252       566   910.000    85.000   341.227
  567   940.000    85.000   341.217       568   970.000    85.000   341.213
  569  1000.000    85.000   341.212       570     0.000    83.000   379.907
